2025-08-21 12:12:57,406 | INFO | Starting firewall on eth0 with default_action=allow, iptables=False
2025-08-21 12:13:28,476 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46584 out eth0 len=119 | rule: default
2025-08-21 12:13:28,476 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:28,477 | INFO | BLOCK tcp 10.0.2.15:46584 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,477 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,477 | INFO | BLOCK tcp 10.0.2.15:47374 -> 185.199.110.133:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:28,477 | INFO | ALLOW tcp 185.199.110.133:443 -> 10.0.2.15:47374 out eth0 len=60 | rule: default
2025-08-21 12:13:28,478 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46666 out eth0 len=119 | rule: default
2025-08-21 12:13:28,478 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=5814 | rule: default
2025-08-21 12:13:28,478 | INFO | BLOCK tcp 10.0.2.15:46666 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,478 | INFO | BLOCK tcp 10.0.2.15:47374 -> 185.199.110.133:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,478 | INFO | ALLOW tcp 185.199.110.133:443 -> 10.0.2.15:47374 out eth0 len=60 | rule: default
2025-08-21 12:13:28,478 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,485 | INFO | BLOCK tcp 10.0.2.15:46580 -> 185.199.109.154:443 out eth0 len=118 | rule: Block private source network as example
2025-08-21 12:13:28,485 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46580 out eth0 len=60 | rule: default
2025-08-21 12:13:28,486 | INFO | BLOCK tcp 10.0.2.15:46650 -> 185.199.109.154:443 out eth0 len=118 | rule: Block private source network as example
2025-08-21 12:13:28,487 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46650 out eth0 len=60 | rule: default
2025-08-21 12:13:28,488 | INFO | BLOCK tcp 10.0.2.15:46680 -> 185.199.109.154:443 out eth0 len=118 | rule: Block private source network as example
2025-08-21 12:13:28,488 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46680 out eth0 len=60 | rule: default
2025-08-21 12:13:28,488 | INFO | BLOCK tcp 10.0.2.15:46576 -> 185.199.109.154:443 out eth0 len=118 | rule: Block private source network as example
2025-08-21 12:13:28,489 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46576 out eth0 len=60 | rule: default
2025-08-21 12:13:28,489 | INFO | BLOCK tcp 10.0.2.15:46640 -> 185.199.109.154:443 out eth0 len=118 | rule: Block private source network as example
2025-08-21 12:13:28,489 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46640 out eth0 len=60 | rule: default
2025-08-21 12:13:28,490 | INFO | BLOCK tcp 10.0.2.15:46680 -> 185.199.109.154:443 out eth0 len=163 | rule: Block private source network as example
2025-08-21 12:13:28,491 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46680 out eth0 len=60 | rule: default
2025-08-21 12:13:28,491 | INFO | BLOCK tcp 10.0.2.15:46650 -> 185.199.109.154:443 out eth0 len=163 | rule: Block private source network as example
2025-08-21 12:13:28,492 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46650 out eth0 len=60 | rule: default
2025-08-21 12:13:28,492 | INFO | BLOCK tcp 10.0.2.15:46580 -> 185.199.109.154:443 out eth0 len=163 | rule: Block private source network as example
2025-08-21 12:13:28,492 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46580 out eth0 len=60 | rule: default
2025-08-21 12:13:28,493 | INFO | BLOCK tcp 10.0.2.15:46576 -> 185.199.109.154:443 out eth0 len=163 | rule: Block private source network as example
2025-08-21 12:13:28,493 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46576 out eth0 len=60 | rule: default
2025-08-21 12:13:28,493 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=146 | rule: Block private source network as example
2025-08-21 12:13:28,494 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:28,502 | INFO | BLOCK tcp 10.0.2.15:46640 -> 185.199.109.154:443 out eth0 len=163 | rule: Block private source network as example
2025-08-21 12:13:28,503 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46640 out eth0 len=60 | rule: default
2025-08-21 12:13:28,504 | INFO | BLOCK tcp 10.0.2.15:46576 -> 185.199.109.154:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:28,505 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46576 out eth0 len=60 | rule: default
2025-08-21 12:13:28,505 | INFO | BLOCK tcp 10.0.2.15:46576 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,505 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46576 out eth0 len=60 | rule: default
2025-08-21 12:13:28,506 | INFO | BLOCK tcp 10.0.2.15:46580 -> 185.199.109.154:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:28,506 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46580 out eth0 len=60 | rule: default
2025-08-21 12:13:28,507 | INFO | BLOCK tcp 10.0.2.15:46580 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,507 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46580 out eth0 len=60 | rule: default
2025-08-21 12:13:28,508 | INFO | BLOCK tcp 10.0.2.15:46650 -> 185.199.109.154:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:28,508 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46650 out eth0 len=60 | rule: default
2025-08-21 12:13:28,508 | INFO | BLOCK tcp 10.0.2.15:46650 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,509 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46650 out eth0 len=60 | rule: default
2025-08-21 12:13:28,509 | INFO | BLOCK tcp 10.0.2.15:46680 -> 185.199.109.154:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:28,509 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46680 out eth0 len=60 | rule: default
2025-08-21 12:13:28,509 | INFO | BLOCK tcp 10.0.2.15:46680 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,510 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46680 out eth0 len=60 | rule: default
2025-08-21 12:13:28,510 | INFO | BLOCK tcp 10.0.2.15:46640 -> 185.199.109.154:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:28,510 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46640 out eth0 len=60 | rule: default
2025-08-21 12:13:28,510 | INFO | BLOCK tcp 10.0.2.15:46640 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,511 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46640 out eth0 len=60 | rule: default
2025-08-21 12:13:28,511 | INFO | BLOCK tcp 10.0.2.15:46628 -> 185.199.109.154:443 out eth0 len=118 | rule: Block private source network as example
2025-08-21 12:13:28,511 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46628 out eth0 len=60 | rule: default
2025-08-21 12:13:28,511 | INFO | BLOCK tcp 10.0.2.15:46628 -> 185.199.109.154:443 out eth0 len=163 | rule: Block private source network as example
2025-08-21 12:13:28,512 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46628 out eth0 len=60 | rule: default
2025-08-21 12:13:28,512 | INFO | BLOCK tcp 10.0.2.15:46628 -> 185.199.109.154:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:28,512 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46628 out eth0 len=60 | rule: default
2025-08-21 12:13:28,513 | INFO | BLOCK tcp 10.0.2.15:46628 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,514 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46628 out eth0 len=60 | rule: default
2025-08-21 12:13:28,515 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,516 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46636 out eth0 len=119 | rule: default
2025-08-21 12:13:28,517 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,517 | INFO | BLOCK tcp 10.0.2.15:46636 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,517 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,517 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,518 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46582 out eth0 len=119 | rule: default
2025-08-21 12:13:28,518 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46568 out eth0 len=119 | rule: default
2025-08-21 12:13:28,518 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:28,518 | INFO | BLOCK tcp 10.0.2.15:46582 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,518 | INFO | BLOCK tcp 10.0.2.15:46568 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,519 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,520 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:28,520 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:28,520 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:28,521 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,521 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,522 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=8694 | rule: default
2025-08-21 12:13:28,522 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,523 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=5814 | rule: default
2025-08-21 12:13:28,523 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46616 out eth0 len=119 | rule: default
2025-08-21 12:13:28,524 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46606 out eth0 len=78 | rule: default
2025-08-21 12:13:28,524 | INFO | ALLOW tcp 185.199.110.133:443 -> 10.0.2.15:47374 out eth0 len=119 | rule: default
2025-08-21 12:13:28,524 | INFO | ALLOW tcp 185.199.110.133:443 -> 10.0.2.15:47366 out eth0 len=119 | rule: default
2025-08-21 12:13:28,525 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,525 | INFO | BLOCK tcp 10.0.2.15:46616 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,526 | INFO | BLOCK tcp 10.0.2.15:46606 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,526 | INFO | BLOCK tcp 10.0.2.15:47374 -> 185.199.110.133:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,526 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,527 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46606 out eth0 len=60 | rule: default
2025-08-21 12:13:28,527 | INFO | BLOCK tcp 10.0.2.15:46606 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,528 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46606 out eth0 len=60 | rule: default
2025-08-21 12:13:28,528 | INFO | ALLOW tcp 185.199.110.133:443 -> 10.0.2.15:47366 out eth0 len=2260 | rule: default
2025-08-21 12:13:28,528 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=7254 | rule: default
2025-08-21 12:13:28,528 | INFO | BLOCK tcp 10.0.2.15:47366 -> 185.199.110.133:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,529 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,529 | INFO | BLOCK tcp 10.0.2.15:47366 -> 185.199.110.133:443 out eth0 len=85 | rule: Block private source network as example
2025-08-21 12:13:28,530 | INFO | ALLOW tcp 185.199.110.133:443 -> 10.0.2.15:47366 out eth0 len=60 | rule: default
2025-08-21 12:13:28,530 | INFO | BLOCK tcp 10.0.2.15:46616 -> 185.199.109.154:443 out eth0 len=85 | rule: Block private source network as example
2025-08-21 12:13:28,531 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46616 out eth0 len=60 | rule: default
2025-08-21 12:13:28,537 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,538 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:28,538 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:28,539 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,539 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,539 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,540 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,540 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,540 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,540 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=10134 | rule: default
2025-08-21 12:13:28,541 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,541 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=3413 | rule: default
2025-08-21 12:13:28,541 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,570 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46680 out eth0 len=143 | rule: default
2025-08-21 12:13:28,571 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46680 out eth0 len=60 | rule: default
2025-08-21 12:13:28,571 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46628 out eth0 len=78 | rule: default
2025-08-21 12:13:28,572 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:28,572 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46580 out eth0 len=143 | rule: default
2025-08-21 12:13:28,572 | INFO | BLOCK tcp 10.0.2.15:46680 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,573 | INFO | BLOCK tcp 10.0.2.15:46680 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,573 | INFO | BLOCK tcp 10.0.2.15:46628 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,573 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,573 | INFO | BLOCK tcp 10.0.2.15:46580 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,573 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46628 out eth0 len=60 | rule: default
2025-08-21 12:13:28,574 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46580 out eth0 len=60 | rule: default
2025-08-21 12:13:28,574 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46680 out eth0 len=60 | rule: default
2025-08-21 12:13:28,575 | INFO | BLOCK tcp 10.0.2.15:46628 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,575 | INFO | BLOCK tcp 10.0.2.15:46580 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,575 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46628 out eth0 len=60 | rule: default
2025-08-21 12:13:28,575 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46580 out eth0 len=60 | rule: default
2025-08-21 12:13:28,576 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:28,577 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46650 out eth0 len=143 | rule: default
2025-08-21 12:13:28,577 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46640 out eth0 len=143 | rule: default
2025-08-21 12:13:28,578 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46576 out eth0 len=78 | rule: default
2025-08-21 12:13:28,578 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46650 out eth0 len=60 | rule: default
2025-08-21 12:13:28,579 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46640 out eth0 len=60 | rule: default
2025-08-21 12:13:28,579 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46576 out eth0 len=60 | rule: default
2025-08-21 12:13:28,579 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,580 | INFO | BLOCK tcp 10.0.2.15:46650 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,580 | INFO | BLOCK tcp 10.0.2.15:46640 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,580 | INFO | BLOCK tcp 10.0.2.15:46576 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,580 | INFO | BLOCK tcp 10.0.2.15:46650 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,581 | INFO | BLOCK tcp 10.0.2.15:46640 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,581 | INFO | BLOCK tcp 10.0.2.15:46576 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,581 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46650 out eth0 len=60 | rule: default
2025-08-21 12:13:28,582 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46640 out eth0 len=60 | rule: default
2025-08-21 12:13:28,582 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46576 out eth0 len=60 | rule: default
2025-08-21 12:13:28,583 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,604 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=5814 | rule: default
2025-08-21 12:13:28,604 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=20214 | rule: default
2025-08-21 12:13:28,605 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,606 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,606 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=10134 | rule: default
2025-08-21 12:13:28,607 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,609 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=13014 | rule: default
2025-08-21 12:13:28,612 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,613 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=15894 | rule: default
2025-08-21 12:13:28,614 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,615 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=15894 | rule: default
2025-08-21 12:13:28,615 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,649 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=10134 | rule: default
2025-08-21 12:13:28,650 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,652 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=9832 | rule: default
2025-08-21 12:13:28,653 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,829 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54774 out eth0 len=60 | rule: default
2025-08-21 12:13:28,831 | INFO | BLOCK tcp 10.0.2.15:54774 -> 34.210.130.169:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,833 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=175 | rule: Block private source network as example
2025-08-21 12:13:28,836 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:28,871 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:28,874 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=522 | rule: default
2025-08-21 12:13:28,875 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,009 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=171 | rule: Block private source network as example
2025-08-21 12:13:29,010 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,010 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=89 | rule: Block private source network as example
2025-08-21 12:13:29,011 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,055 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=210 | rule: Block private source network as example
2025-08-21 12:13:29,057 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,058 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=170 | rule: Block private source network as example
2025-08-21 12:13:29,061 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,062 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=202 | rule: Block private source network as example
2025-08-21 12:13:29,066 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,070 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=142 | rule: Block private source network as example
2025-08-21 12:13:29,072 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,103 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=414 | rule: default
2025-08-21 12:13:29,105 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=204 | rule: Block private source network as example
2025-08-21 12:13:29,107 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,120 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=163 | rule: Block private source network as example
2025-08-21 12:13:29,124 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,130 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=176 | rule: Block private source network as example
2025-08-21 12:13:29,132 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,134 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=141 | rule: Block private source network as example
2025-08-21 12:13:29,135 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:29,137 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=8694 | rule: default
2025-08-21 12:13:29,138 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
